,Reference Security,Bid Price,Ask Price,Mid Price,Cpn,Maturity,Common Eqty / Tot Assets,Debt/EBITDA,EBITDA,Earnings Assets / Int Bear Liab,Debt / Common Equity,BCLASS Level 3,TCE Ratio,Interest Coverage Ratio,Risk-Based Cap Ratio,Lev Ratio to TCE,Tier-1 Ratio,Tot Debt / Tot Capital,PD_1y,reprice,Error %,Issuer Name,Tot Cap (Local Crncy),Is Covered,Is Convertible,Guarantee Type,Guarantor Type,Collat Type,Amt Out,OC Nominal Amt,Total Assets,Total Deposits,Total Expenses to Average Earning Assets
499,AZ460821 Corp,101.952,102.21,102.081,0.625,07/09/2025,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0076449830102161,102.08099999999996,4.1763466409621785e-14,Aroundtown SA,27443.9,False,False,N.A.,N.A.,SR UNSECURED,800000000.0,,31021.6,,
500,AZ460821 Corp,101.911,102.131,102.021,0.625,07/09/2025,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0078896806534869,102.021,0.0,Aroundtown SA,27443.9,False,False,N.A.,N.A.,SR UNSECURED,800000000.0,,31021.6,,
501,AZ460821 Corp,101.883,102.106,101.9945,0.625,07/09/2025,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0079978124745319,101.9945,1.3932961792255467e-14,Aroundtown SA,27443.9,False,False,N.A.,N.A.,SR UNSECURED,800000000.0,,31021.6,,
502,AZ460821 Corp,101.879,102.104,101.9915,0.625,07/09/2025,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0080100560164111,101.9915,0.0,Aroundtown SA,27443.9,False,False,N.A.,N.A.,SR UNSECURED,800000000.0,,31021.6,,
503,AZ460821 Corp,101.88,102.096,101.988,0.625,07/09/2025,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0080243407152554,101.988,0.0,Aroundtown SA,27443.9,False,False,N.A.,N.A.,SR UNSECURED,800000000.0,,31021.6,,
504,ZS720557 Corp,105.501,106.101,105.801,1.5,05/28/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0111829497934027,105.801,1.3431682796194747e-14,Aroundtown SA,27443.9,False,False,Single,Subsidiaries,COMPANY GUARNT,600000000.0,,31021.6,,
505,ZS720557 Corp,105.81,106.157,105.9835,1.5,05/28/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0106058774507622,105.9835,0.0,Aroundtown SA,27443.9,False,False,Single,Subsidiaries,COMPANY GUARNT,600000000.0,,31021.6,,
506,ZS720557 Corp,105.788,106.097,105.9425,1.5,05/28/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0107354069547087,105.94250000000002,2.682748607065532e-14,Aroundtown SA,27443.9,False,False,Single,Subsidiaries,COMPANY GUARNT,600000000.0,,31021.6,,
507,ZS720557 Corp,105.803,106.15,105.9765,1.5,05/28/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0106279875690553,105.97650000000004,2.6818879119808644e-14,Aroundtown SA,27443.9,False,False,Single,Subsidiaries,COMPANY GUARNT,600000000.0,,31021.6,,
508,ZS720557 Corp,105.675,105.999,105.837,1.5,05/28/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.011069012476199,105.83700000000002,1.3427114067105079e-14,Aroundtown SA,27443.9,False,False,Single,Subsidiaries,COMPANY GUARNT,600000000.0,,31021.6,,
509,ZS720557 Corp,105.748,106.059,105.9035,1.5,05/28/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0108586792743881,105.9035,0.0,Aroundtown SA,27443.9,False,False,Single,Subsidiaries,COMPANY GUARNT,600000000.0,,31021.6,,
510,ZS720557 Corp,105.646,105.969,105.8075,1.5,05/28/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0111623739951913,105.8075,1.343085765678426e-14,Aroundtown SA,27443.9,False,False,Single,Subsidiaries,COMPANY GUARNT,600000000.0,,31021.6,,
511,BM997117 Corp,98.962,99.263,99.1125,0.0,07/16/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0090363894486553,99.11250000000004,2.8676210801265236e-14,Aroundtown SA,27443.9,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,31021.6,,
512,BM997117 Corp,98.917,99.277,99.097,0.0,07/16/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0090887016557532,99.097,0.0,Aroundtown SA,27443.9,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,31021.6,,
513,BM997117 Corp,98.963,99.256,99.1095,0.0,07/16/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0090465135325359,99.10950000000004,2.867707881727181e-14,Aroundtown SA,27443.9,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,31021.6,,
514,BM997117 Corp,98.941,99.244,99.0925,0.0,07/16/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0091038911337027,99.0925,0.0,Aroundtown SA,27443.9,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,31021.6,,
515,BM997117 Corp,98.94,99.24,99.09,0.0,07/16/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0091123301337914,99.09000000000002,1.4341361101223135e-14,Aroundtown SA,27443.9,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,31021.6,,
516,BM997117 Corp,98.923,99.216,99.0695,0.0,07/16/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0091815407477752,99.0695,0.0,Aroundtown SA,27443.9,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,31021.6,,
517,BM997117 Corp,98.899,99.212,99.0555,0.0,07/16/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0092288176141044,99.05549999999998,1.4346356048076083e-14,Aroundtown SA,27443.9,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,31021.6,,
518,AS140522 Corp,108.529,108.912,108.7205,2.0,11/02/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0138887268578877,108.72049999999984,1.4378098138549958e-13,Aroundtown SA,27443.9,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,31021.6,,
519,AS140522 Corp,108.544,108.873,108.7085,2.0,11/02/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0139198384872734,108.70849999821397,1.6429705518115127e-09,Aroundtown SA,27443.9,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,31021.6,,
520,AS140522 Corp,108.53,108.86,108.695,2.0,11/02/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.01395484470608,108.69499999811592,1.7333595088472163e-09,Aroundtown SA,27443.9,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,31021.6,,
521,AS140522 Corp,108.529,108.855,108.692,2.0,11/02/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0139626246771088,108.6919999980942,1.7533981479787155e-09,Aroundtown SA,27443.9,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,31021.6,,
522,AS140522 Corp,108.487,108.822,108.6545,2.0,11/02/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0140598992136761,108.6545,0.0,Aroundtown SA,27443.9,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,31021.6,,
523,AS140522 Corp,108.487,108.819,108.653,2.0,11/02/2026,43.7041,9.89925,1460.3,,87.4846,Other Financial,42.1373,7.25461,,,,43.2187,0.0140637911549865,108.653,0.0,Aroundtown SA,27443.9,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,31021.6,,
524,ZQ882530 Corp,101.75,101.75,101.75,3.125,12/19/2025,21.4484,6.24138,76.57300000000001,,308.41900000000004,Electric,0.59344,2.77818,,,,75.1092,0.0491102939984231,101.75,0.0,Alerion Cleanpower SpA,831.635,False,False,N.A.,N.A.,SR UNSECURED,200000000.0,,944.258,,
525,LW300277 Corp,106.001,106.323,106.162,1.125,01/09/2026,-7.80174,5.39545,1508.9,,,Transportation,-412.13,9.51971,,,,108.744,0.0042187249912503,106.16199999999998,2.677201769974568e-14,APRR SA,7486.6,False,False,N.A.,N.A.,SR UNSECURED,700000000.0,,8393.0,,
526,LW300277 Corp,105.957,106.326,106.1415,1.125,01/09/2026,-7.80174,5.39545,1508.9,,,Transportation,-412.13,9.51971,,,,108.744,0.0042829934700847,106.1415,0.0,APRR SA,7486.6,False,False,N.A.,N.A.,SR UNSECURED,700000000.0,,8393.0,,
527,LW300277 Corp,106.003,106.326,106.1645,1.125,01/09/2026,-7.80174,5.39545,1508.9,,,Transportation,-412.13,9.51971,,,,108.744,0.0042108884835761,106.1645,0.0,APRR SA,7486.6,False,False,N.A.,N.A.,SR UNSECURED,700000000.0,,8393.0,,
528,LW300277 Corp,105.994,106.315,106.1545,1.125,01/09/2026,-7.80174,5.39545,1508.9,,,Transportation,-412.13,9.51971,,,,108.744,0.0042422359641368,106.1545,0.0,APRR SA,7486.6,False,False,N.A.,N.A.,SR UNSECURED,700000000.0,,8393.0,,
529,LW300277 Corp,105.989,106.311,106.15,1.125,01/09/2026,-7.80174,5.39545,1508.9,,,Transportation,-412.13,9.51971,,,,108.744,0.0042563435919108,106.15,0.0,APRR SA,7486.6,False,False,N.A.,N.A.,SR UNSECURED,700000000.0,,8393.0,,
530,LW300277 Corp,105.966,106.288,106.127,1.125,01/09/2026,-7.80174,5.39545,1508.9,,,Transportation,-412.13,9.51971,,,,108.744,0.0043284614777498,106.127,0.0,APRR SA,7486.6,False,False,N.A.,N.A.,SR UNSECURED,700000000.0,,8393.0,,
531,LW300277 Corp,105.961,106.286,106.1235,1.125,01/09/2026,-7.80174,5.39545,1508.9,,,Transportation,-412.13,9.51971,,,,108.744,0.0043394377329686,106.1235,0.0,APRR SA,7486.6,False,False,N.A.,N.A.,SR UNSECURED,700000000.0,,8393.0,,
532,AM923966 Corp,99.75,100.25,100.0,2.875,04/01/2025,0.8217030000000001,22.4654,39.967,,12060.1,Other Financial,0.8217030000000001,,,,,99.1776,0.0513514800189614,99.99999999999996,2.8421709430404014e-14,Arrow Global Finance PLC,905.32,False,False,Multiple,Parent & Subsidiaries,SR SECURED,400000000.0,,906.045,,
533,AR597249 Corp,99.875,100.375,100.125,3.75,03/01/2026,0.8217030000000001,22.4654,39.967,,12060.1,Other Financial,0.8217030000000001,,,,,99.1776,0.0639576094105788,100.125,0.0,Arrow Global Finance PLC,905.32,False,False,Multiple,Parent & Subsidiaries,SR SECURED,360000000.0,,906.045,,
534,AR597249 Corp,99.819,100.446,100.1325,3.75,03/01/2026,0.8217030000000001,22.4654,39.967,,12060.1,Other Financial,0.8217030000000001,,,,,99.1776,0.0639312006259927,100.1325,0.0,Arrow Global Finance PLC,905.32,False,False,Multiple,Parent & Subsidiaries,SR SECURED,360000000.0,,906.045,,
535,AO950126 Corp,105.237,105.421,105.329,1.151,09/19/2025,34.1517,5.96455,258444.0,,126.097,Consumer Non-Cyclical,-68.2549,12.1074,,,,55.7436,0.0072504928384475,105.329,0.0,Asahi Group Holdings Ltd,3429600.0,False,False,N.A.,N.A.,SR UNSECURED,600000000.0,,4439380.0,,
536,AO950126 Corp,105.01,105.408,105.209,1.151,09/19/2025,34.1517,5.96455,258444.0,,126.097,Consumer Non-Cyclical,-68.2549,12.1074,,,,55.7436,0.007630989706846,105.20899999999996,4.052178439639765e-14,Asahi Group Holdings Ltd,3429600.0,False,False,N.A.,N.A.,SR UNSECURED,600000000.0,,4439380.0,,
537,AO950126 Corp,105.155,105.465,105.31,1.151,09/19/2025,34.1517,5.96455,258444.0,,126.097,Consumer Non-Cyclical,-68.2549,12.1074,,,,55.7436,0.0073107001324482,105.31,0.0,Asahi Group Holdings Ltd,3429600.0,False,False,N.A.,N.A.,SR UNSECURED,600000000.0,,4439380.0,,
538,AO950126 Corp,105.149,105.455,105.302,1.151,09/19/2025,34.1517,5.96455,258444.0,,126.097,Consumer Non-Cyclical,-68.2549,12.1074,,,,55.7436,0.0073360548504295,105.302,0.0,Asahi Group Holdings Ltd,3429600.0,False,False,N.A.,N.A.,SR UNSECURED,600000000.0,,4439380.0,,
539,AO950126 Corp,105.144,105.454,105.299,1.151,09/19/2025,34.1517,5.96455,258444.0,,126.097,Consumer Non-Cyclical,-68.2549,12.1074,,,,55.7436,0.0073455635235006,105.29899999999996,2.6991433375819344e-14,Asahi Group Holdings Ltd,3429600.0,False,False,N.A.,N.A.,SR UNSECURED,600000000.0,,4439380.0,,
540,AO950126 Corp,105.21,105.478,105.344,1.151,09/19/2025,34.1517,5.96455,258444.0,,126.097,Consumer Non-Cyclical,-68.2549,12.1074,,,,55.7436,0.0072029708620571,105.344,0.0,Asahi Group Holdings Ltd,3429600.0,False,False,N.A.,N.A.,SR UNSECURED,600000000.0,,4439380.0,,
541,LW727396 Corp,107.493,107.864,107.6785,1.375,07/07/2026,50.8497,0.7703300000000001,5162.2,,34.0755,Technology,37.923,98.0092,,,,25.4151,0.0033827124029397,107.6785,1.3197485770327412e-14,ASML Holding NV,18590.1,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,27267.4,,
542,LW727396 Corp,107.497,107.743,107.62,1.375,07/07/2026,50.8497,0.7703300000000001,5162.2,,34.0755,Technology,37.923,98.0092,,,,25.4151,0.0035634272054713,107.62,0.0,ASML Holding NV,18590.1,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,27267.4,,
543,LW727396 Corp,107.48,107.754,107.617,1.375,07/07/2026,50.8497,0.7703300000000001,5162.2,,34.0755,Technology,37.923,98.0092,,,,25.4151,0.0035726980806477,107.617,1.3205027751379432e-14,ASML Holding NV,18590.1,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,27267.4,,
544,LW727396 Corp,107.427,107.669,107.548,1.375,07/07/2026,50.8497,0.7703300000000001,5162.2,,34.0755,Technology,37.923,98.0092,,,,25.4151,0.0037860212009399,107.548,0.0,ASML Holding NV,18590.1,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,27267.4,,
545,LW727396 Corp,107.419,107.662,107.5405,1.375,07/07/2026,50.8497,0.7703300000000001,5162.2,,34.0755,Technology,37.923,98.0092,,,,25.4151,0.0038092192438288,107.5405,1.3214421278682918e-14,ASML Holding NV,18590.1,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,27267.4,,
546,LW727396 Corp,107.393,107.636,107.5145,1.375,07/07/2026,50.8497,0.7703300000000001,5162.2,,34.0755,Technology,37.923,98.0092,,,,25.4151,0.0038896554561334,107.51449999999996,2.6435233787446353e-14,ASML Holding NV,18590.1,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,27267.4,,
547,LW727396 Corp,107.392,107.634,107.513,1.375,07/07/2026,50.8497,0.7703300000000001,5162.2,,34.0755,Technology,37.923,98.0092,,,,25.4151,0.0038942967804804,107.513,1.3217801303286121e-14,ASML Holding NV,18590.1,False,False,N.A.,N.A.,SR UNSECURED,1000000000.0,,27267.4,,
548,BN822774 Corp,101.125,102.125,101.625,5.0,05/15/2025,-12.8645,6.506819999999999,513.0,,,Other Industrial,-96.7877,2.29091,,,,131.67700000000002,0.0753480319873906,101.625,0.0,Assemblin Financing AB,2535.0,False,False,N.A.,N.A.,SR SECURED,100000000.0,,6242.0,,
549,ZQ766864 Corp,101.125,102.125,101.625,5.0,05/15/2025,-12.8645,6.506819999999999,513.0,,,Other Industrial,-96.7877,2.29091,,,,131.67700000000002,0.0753480319873906,101.625,0.0,Assemblin Financing AB,2535.0,False,False,N.A.,N.A.,SR SECURED,350000000.0,,6242.0,,
550,EK235837 Corp,117.17,118.08,117.625,4.125,05/04/2026,5.51321,,,,43.0555,Insurance,3.81594,,,,,28.9094,0.0139876310985885,117.62499999999996,3.624447536289565e-14,Assicurazioni Generali SpA,44726.0,False,False,N.A.,N.A.,SUBORDINATED,1000000000.0,,544710.0,,
551,EK235837 Corp,117.347,117.659,117.503,4.125,05/04/2026,5.51321,,,,43.0555,Insurance,3.81594,,,,,28.9094,0.0143356110942527,117.50299999999966,2.78162820055357e-13,Assicurazioni Generali SpA,44726.0,False,False,N.A.,N.A.,SUBORDINATED,1000000000.0,,544710.0,,
552,EK235837 Corp,117.15,118.08,117.615,4.125,05/04/2026,5.51321,,,,43.0555,Insurance,3.81594,,,,,28.9094,0.0140161366905877,117.615,0.0,Assicurazioni Generali SpA,44726.0,False,False,N.A.,N.A.,SUBORDINATED,1000000000.0,,544710.0,,
553,EK235837 Corp,110.966,110.966,110.966,4.125,05/04/2026,5.51321,,,,43.0555,Insurance,3.81594,,,,,28.9094,0.0336943180020236,110.96600000000004,2.561298905106429e-14,Assicurazioni Generali SpA,44726.0,False,False,N.A.,N.A.,SUBORDINATED,1000000000.0,,544710.0,,
554,EK235837 Corp,117.16,118.06,117.61,4.125,05/04/2026,5.51321,,,,43.0555,Insurance,3.81594,,,,,28.9094,0.0140303906479816,117.6099999999998,1.5707942462173798e-13,Assicurazioni Generali SpA,44726.0,False,False,N.A.,N.A.,SUBORDINATED,1000000000.0,,544710.0,,
555,EK235837 Corp,110.949,110.949,110.949,4.125,05/04/2026,5.51321,,,,43.0555,Insurance,3.81594,,,,,28.9094,0.0337465934004503,110.94899999999998,1.2808456782126926e-14,Assicurazioni Generali SpA,44726.0,False,False,N.A.,N.A.,SUBORDINATED,1000000000.0,,544710.0,,
556,AS650478 Corp,99.376,100.573,99.9745,5.125,05/15/2025,-6.13095,6.67212,208.9,,,Consumer Cyclical,-107.249,1.33777,,,,108.985,0.0841489536360036,99.9745,1.4214479407450903e-14,La Financiere Atalian SASU,1276.6,False,False,Multiple,Subsidiaries,COMPANY GUARNT,350000000.0,,2257.4,,
557,AS650478 Corp,98.749,102.65,100.6995,5.125,05/15/2025,-6.13095,6.67212,208.9,,,Consumer Cyclical,-107.249,1.33777,,,,108.985,0.0810338159708481,100.6995,0.0,La Financiere Atalian SASU,1276.6,False,False,Multiple,Subsidiaries,COMPANY GUARNT,350000000.0,,2257.4,,
558,AS650478 Corp,98.719,102.681,100.7,5.125,05/15/2025,-6.13095,6.67212,208.9,,,Consumer Cyclical,-107.249,1.33777,,,,108.985,0.081031677742448,100.70000000000002,1.4112070223636548e-14,La Financiere Atalian SASU,1276.6,False,False,Multiple,Subsidiaries,COMPANY GUARNT,350000000.0,,2257.4,,
559,AS650478 Corp,99.376,100.574,99.975,5.125,05/15/2025,-6.13095,6.67212,208.9,,,Consumer Cyclical,-107.249,1.33777,,,,108.985,0.0841467950626957,99.97500000000002,2.842881663456265e-14,La Financiere Atalian SASU,1276.6,False,False,Multiple,Subsidiaries,COMPANY GUARNT,350000000.0,,2257.4,,
560,AS650478 Corp,99.379,100.575,99.977,5.125,05/15/2025,-6.13095,6.67212,208.9,,,Consumer Cyclical,-107.249,1.33777,,,,108.985,0.0841381609113139,99.977,0.0,La Financiere Atalian SASU,1276.6,False,False,Multiple,Subsidiaries,COMPANY GUARNT,350000000.0,,2257.4,,
561,QZ308258 Corp,104.097,104.345,104.221,0.625,08/30/2026,46.9409,0.931914,22713.0,,46.31399999999999,Capital Goods,10.9217,45.3721,,,,31.5247,0.0044730514670892,104.22099999992066,7.612592651670275e-11,Atlas Copco AB,78180.0,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,113366.0,,
562,QZ308258 Corp,104.101,104.348,104.2245,0.625,08/30/2026,46.9409,0.931914,22713.0,,46.31399999999999,Capital Goods,10.9217,45.3721,,,,31.5247,0.0044637157895705,104.22450000000002,1.3634850457619852e-14,Atlas Copco AB,78180.0,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,113366.0,,
563,QZ308258 Corp,104.102,104.35,104.226,0.625,08/30/2026,46.9409,0.931914,22713.0,,46.31399999999999,Capital Goods,10.9217,45.3721,,,,31.5247,0.0044597149170177,104.22599999999998,1.3634654227545914e-14,Atlas Copco AB,78180.0,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,113366.0,,
564,QZ308258 Corp,104.093,104.34,104.2165,0.625,08/30/2026,46.9409,0.931914,22713.0,,46.31399999999999,Capital Goods,10.9217,45.3721,,,,31.5247,0.0044850551142498,104.21649999999995,2.7271794226829736e-14,Atlas Copco AB,78180.0,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,113366.0,,
565,QZ308258 Corp,103.878,104.401,104.1395,0.625,08/30/2026,46.9409,0.931914,22713.0,,46.31399999999999,Capital Goods,10.9217,45.3721,,,,31.5247,0.0046905614137216,104.1395,1.3645979398020928e-14,Atlas Copco AB,78180.0,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,113366.0,,
566,QZ308258 Corp,104.075,104.322,104.1985,0.625,08/30/2026,46.9409,0.931914,22713.0,,46.31399999999999,Capital Goods,10.9217,45.3721,,,,31.5247,0.0045330768345634,104.1985,0.0,Atlas Copco AB,78180.0,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,113366.0,,
567,QZ308258 Corp,103.904,104.398,104.151,0.625,08/30/2026,46.9409,0.931914,22713.0,,46.31399999999999,Capital Goods,10.9217,45.3721,,,,31.5247,0.004659855635463,104.15100000000002,1.3644472655281276e-14,Atlas Copco AB,78180.0,False,False,N.A.,N.A.,SR UNSECURED,500000000.0,,113366.0,,
568,JK952833 Corp,107.683,108.215,107.949,1.875,05/06/2026,42.8988,1.90546,5039.2,,78.8283,Consumer Cyclical,25.3906,10.2958,,,,44.0804,0.0101969356452304,107.94899999999998,1.316441533983826e-14,Alimentation Couche-Tard Inc,21782.9,False,False,Multiple,Subsidiaries,COMPANY GUARNT,750000000.0,,28394.5,,
569,JK952833 Corp,107.552,107.926,107.739,1.875,05/06/2026,42.8988,1.90546,5039.2,,78.8283,Consumer Cyclical,25.3906,10.2958,,,,44.0804,0.0108485974748772,107.739,1.3190074824531511e-14,Alimentation Couche-Tard Inc,21782.9,False,False,Multiple,Subsidiaries,COMPANY GUARNT,750000000.0,,28394.5,,
570,JK952833 Corp,107.698,108.222,107.96,1.875,05/06/2026,42.8988,1.90546,5039.2,,78.8283,Consumer Cyclical,25.3906,10.2958,,,,44.0804,0.0101628467490065,107.96,1.3163074022973328e-14,Alimentation Couche-Tard Inc,21782.9,False,False,Multiple,Subsidiaries,COMPANY GUARNT,750000000.0,,28394.5,,
571,JK952833 Corp,107.687,108.212,107.9495,1.875,05/06/2026,42.8988,1.90546,5039.2,,78.8283,Consumer Cyclical,25.3906,10.2958,,,,44.0804,0.0101953860512884,107.9495,0.0,Alimentation Couche-Tard Inc,21782.9,False,False,Multiple,Subsidiaries,COMPANY GUARNT,750000000.0,,28394.5,,
572,JK952833 Corp,107.675,108.206,107.9405,1.875,05/06/2026,42.8988,1.90546,5039.2,,78.8283,Consumer Cyclical,25.3906,10.2958,,,,44.0804,0.0102232801801008,107.94050000000004,3.949635599761536e-14,Alimentation Couche-Tard Inc,21782.9,False,False,Multiple,Subsidiaries,COMPANY GUARNT,750000000.0,,28394.5,,
573,JK952833 Corp,107.648,108.179,107.9135,1.875,05/06/2026,42.8988,1.90546,5039.2,,78.8283,Consumer Cyclical,25.3906,10.2958,,,,44.0804,0.0103069808416523,107.9135,0.0,Alimentation Couche-Tard Inc,21782.9,False,False,Multiple,Subsidiaries,COMPANY GUARNT,750000000.0,,28394.5,,
574,JK952833 Corp,107.647,108.178,107.9125,1.875,05/06/2026,42.8988,1.90546,5039.2,,78.8283,Consumer Cyclical,25.3906,10.2958,,,,44.0804,0.0103100813927741,107.9125,0.0,Alimentation Couche-Tard Inc,21782.9,False,False,Multiple,Subsidiaries,COMPANY GUARNT,750000000.0,,28394.5,,
575,ZS340114 Corp,102.556,104.056,103.306,3.5,05/08/2025,24.4287,16.1154,40.795,,254.26,Other Financial,24.4261,2.84936,,,,71.5653,0.0468345818355642,103.306,1.3756078751671735e-14,Atenor,918.638,False,False,N.A.,N.A.,SR UNSECURED,40000000.0,,1058.44,,
576,ZS340114 Corp,102.558,104.058,103.308,3.5,05/08/2025,24.4287,16.1154,40.795,,254.26,Other Financial,24.4261,2.84936,,,,71.5653,0.0468263875682434,103.308,1.3755812439696832e-14,Atenor,918.638,False,False,N.A.,N.A.,SR UNSECURED,40000000.0,,1058.44,,
577,ZS340114 Corp,102.592,104.057,103.3245,3.5,05/08/2025,24.4287,16.1154,40.795,,254.26,Other Financial,24.4261,2.84936,,,,71.5653,0.0467587925355313,103.3245,1.3753615759284587e-14,Atenor,918.638,False,False,N.A.,N.A.,SR UNSECURED,40000000.0,,1058.44,,
578,ZS340114 Corp,102.586,104.054,103.32,3.5,05/08/2025,24.4287,16.1154,40.795,,254.26,Other Financial,24.4261,2.84936,,,,71.5653,0.0467772261873029,103.32000000000002,2.7508429568722422e-14,Atenor,918.638,False,False,N.A.,N.A.,SR UNSECURED,40000000.0,,1058.44,,
579,ZS340114 Corp,102.555,104.055,103.305,3.5,05/08/2025,24.4287,16.1154,40.795,,254.26,Other Financial,24.4261,2.84936,,,,71.5653,0.0468386790446455,103.30500000000004,2.751242382305213e-14,Atenor,918.638,False,False,N.A.,N.A.,SR UNSECURED,40000000.0,,1058.44,,
