,Unnamed: 0,Reference Security,Ticker_x,Bid Price,Ask Price,Mid Price,Issuer Name,Cpn,Maturity,Ticker_y,Average Equity / Average Assets,Common Eqty / Tot Assets,Debt / Common Equity,Debt/Assets,Debt/EBITDA,EBITDA,Int Exp / Avg Int Bear Liab,Tot Debt / Tot Capital,Tot Loans to Tot Assets,Tot Risk-Based Cap,Earnings Assets / Int Bear Liab,Total Expenses to Average Earning Assets,maturity_years,PD_1y
654,654,AO951988 Corp,BBVASM,101.26100000000001,101.396,101.3285,Banco Bilbao Vizcaya Argentaria SA,0.75,09/11/2022,BBVASM,6.50472,6.05127,434.356,26.2841,,,,79.4593,43.9004,58147.0,194.614,,1.106849315068493,0.0149
655,655,AR504308 Corp,BBVASM,100.726,100.85600000000001,100.791,Banco Bilbao Vizcaya Argentaria SA,0.054000000000000006,03/09/2023,BBVASM,6.50472,6.05127,434.356,26.2841,,,,79.4593,43.9004,58147.0,194.614,,1.5972602739726027,0.0065
656,656,AX330114 Corp,BBVASM,103.421,103.603,103.512,Banco Bilbao Vizcaya Argentaria SA,1.125,02/28/2024,BBVASM,6.50472,6.05127,434.356,26.2841,,,,79.4593,43.9004,58147.0,194.614,,2.5726027397260274,0.01
657,657,ZR766705 Corp,BBVASM,101.729,101.85,101.7895,Banco Bilbao Vizcaya Argentaria SA,0.375,10/02/2024,BBVASM,6.50472,6.05127,434.356,26.2841,,,,79.4593,43.9004,58147.0,194.614,,3.1671232876712327,0.0091
658,658,AS491511 Corp,BBVASM,105.434,105.69,105.56200000000001,Banco Bilbao Vizcaya Argentaria SA,1.375,05/14/2025,BBVASM,6.50472,6.05127,434.356,26.2841,,,,79.4593,43.9004,58147.0,194.614,,3.780821917808219,0.0095
659,659,BJ735689 Corp,BBVASM,103.463,103.76299999999999,103.613,Banco Bilbao Vizcaya Argentaria SA,0.75,06/04/2025,BBVASM,6.50472,6.05127,434.356,26.2841,,,,79.4593,43.9004,58147.0,194.614,,3.8383561643835615,0.0073
660,660,AZ127716 Corp,BBVASM,104.932,105.265,105.0985,Banco Bilbao Vizcaya Argentaria SA,1.0,06/21/2026,BBVASM,6.50472,6.05127,434.356,26.2841,,,,79.4593,43.9004,58147.0,194.614,,4.884931506849315,0.0087
661,661,ZQ512378 Corp,BBVASM,102.152,102.58200000000001,102.367,Banco Bilbao Vizcaya Argentaria SA,0.375,11/15/2026,BBVASM,6.50472,6.05127,434.356,26.2841,,,,79.4593,43.9004,58147.0,194.614,,5.287671232876712,0.0086
662,662,ZP317656 Corp,BBVASM,101.634,101.90100000000001,101.7675,Banco Bilbao Vizcaya Argentaria SA,0.5,01/14/2027,BBVASM,6.50472,6.05127,434.356,26.2841,,,,79.4593,43.9004,58147.0,194.614,,5.4520547945205475,0.0122
663,663,AM377864 Corp,BBVASM,116.27600000000001,116.7,116.488,Banco Bilbao Vizcaya Argentaria SA,3.5,02/10/2027,BBVASM,6.50472,6.05127,434.356,26.2841,,,,79.4593,43.9004,58147.0,194.614,,5.526027397260274,0.0189
664,664,BO605909 Corp,BBVASM,100.583,100.866,100.7245,Banco Bilbao Vizcaya Argentaria SA,0.125,03/24/2027,BBVASM,6.50472,6.05127,434.356,26.2841,,,,79.4593,43.9004,58147.0,194.614,,5.641095890410959,0.0088
665,665,AX240065 Corp,BBVASM,105.569,105.72399999999999,105.6465,Banco Bilbao Vizcaya Argentaria SA,2.575,02/22/2029,BBVASM,6.50472,6.05127,434.356,26.2841,,,,79.4593,43.9004,58147.0,194.614,,7.561643835616438,0.0357
666,666,ZP426721 Corp,BBVASM,101.171,101.335,101.25299999999999,Banco Bilbao Vizcaya Argentaria SA,1.0,01/16/2030,BBVASM,6.50472,6.05127,434.356,26.2841,,,,79.4593,43.9004,58147.0,194.614,,8.46027397260274,0.0204
667,667,ZS440235 Corp,BCART,80.25,81.0,80.625,Biocartis Group NV,4.0,05/09/2024,BCART,25.3327,17.4922,408.858,71.5182,,-37.114000000000004,,80.3482,,,,,2.767123287671233,0.1944
