,Reference Security,Bid Price,Ask Price,Mid Price,Cpn,Maturity,Common Eqty / Tot Assets,Debt/EBITDA,EBITDA,Earnings Assets / Int Bear Liab,Debt / Common Equity,BCLASS Level 3,TCE Ratio,Interest Coverage Ratio,Risk-Based Cap Ratio,Lev Ratio to TCE,Tier-1 Ratio,Tot Debt / Tot Capital,PD_1y,reprice,Error %
1974,ZO511740 Corp,102.36,102.54299999999999,102.4515,0.75,03/24/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.010163409193700887,102.4515,0.0
1975,ZO511740 Corp,102.181,102.59299999999999,102.387,0.75,03/24/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.01037423021303179,102.387,0.0
1976,ZO511740 Corp,102.291,102.473,102.382,0.75,03/24/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.010390580319015122,102.382,0.0
1977,ZO511740 Corp,102.286,102.46799999999999,102.377,0.75,03/24/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.010406931489267274,102.377,0.0
1978,ZO511740 Corp,102.277,102.46,102.3685,0.75,03/24/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.010434730921633315,102.36850000000001,1.3882058167504656e-14
1979,ZO511740 Corp,102.274,102.522,102.398,0.75,03/24/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.010338263725328742,102.39799999999998,1.3878058863651636e-14
1980,AZ150239 Corp,103.95200000000001,104.34700000000001,104.1495,1.125,06/22/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.010606987601506955,104.14949999999999,1.3644669168072822e-14
1981,AZ150239 Corp,104.081,104.287,104.184,1.125,06/22/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.0104961052522768,104.184,0.0
1982,AZ150239 Corp,104.015,104.29700000000001,104.156,1.125,06/22/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.010586093002783277,104.156,0.0
1983,AZ150239 Corp,104.05799999999999,104.28,104.169,1.125,06/22/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.01054430898935967,104.16900000000003,2.7284229886438393e-14
1984,AZ150239 Corp,103.955,104.35,104.1525,1.125,06/22/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.010597343725800866,104.15250000000002,1.3644276148150073e-14
1985,AZ150239 Corp,103.915,104.32600000000001,104.1205,1.125,06/22/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.010700230720132096,104.12049999999999,1.364846952828886e-14
1986,AZ150239 Corp,103.97399999999999,104.272,104.12299999999999,1.125,06/22/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.010692191164400813,104.12299999999999,0.0
1987,ZQ804291 Corp,102.345,102.67,102.5075,0.5,12/04/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.007086424525500012,102.50749999999998,1.3863234119651737e-14
1988,ZQ804291 Corp,102.36,102.62,102.49,0.5,12/04/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.0071340528115227085,102.49,0.0
1989,ZQ804291 Corp,102.375,102.62299999999999,102.499,0.5,12/04/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.007109556850779123,102.49900000183037,1.7857464933050403e-09
1990,ZQ804291 Corp,102.405,102.62,102.5125,0.5,12/04/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.0070728185150680575,102.51250000000002,1.3862557946788931e-14
1991,ZQ804291 Corp,102.35700000000001,102.605,102.48100000000001,0.5,12/04/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.007158551751121867,102.48100000000001,0.0
1992,ZQ804291 Corp,102.301,102.62899999999999,102.465,0.5,12/04/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.007202112786508936,102.4650000018334,1.7892931344625687e-09
1993,ZQ804291 Corp,102.29799999999999,102.624,102.461,0.5,12/04/2026,4.90456,,,,660.148,Banking,4.63743,,17.7,4.9,15.0,85.1603,0.007213004526015244,102.461,0.0
1994,AO968179 Corp,106.634,106.834,106.734,1.75,09/12/2025,10.072000000000001,5.13018,2304.0,,540.1669999999999,Capital Goods,4.804119999999999,1.45133,,,,84.0526,0.01208356212278936,106.73400000000001,1.3314271661515547e-14
1995,AO968179 Corp,106.633,106.899,106.766,1.75,09/12/2025,10.072000000000001,5.13018,2304.0,,540.1669999999999,Capital Goods,4.804119999999999,1.45133,,,,84.0526,0.011983095272310167,106.766,0.0
1996,AO968179 Corp,106.633,106.898,106.7655,1.75,09/12/2025,10.072000000000001,5.13018,2304.0,,540.1669999999999,Capital Goods,4.804119999999999,1.45133,,,,84.0526,0.011984664762045244,106.7655,0.0
1997,AO968179 Corp,106.62799999999999,106.896,106.762,1.75,09/12/2025,10.072000000000001,5.13018,2304.0,,540.1669999999999,Capital Goods,4.804119999999999,1.45133,,,,84.0526,0.011995651461058417,106.76200000000003,2.662155957213616e-14
1998,AO968179 Corp,106.57600000000001,106.975,106.7755,1.75,09/12/2025,10.072000000000001,5.13018,2304.0,,540.1669999999999,Capital Goods,4.804119999999999,1.45133,,,,84.0526,0.01195327680513701,106.7755,0.0
1999,AO968179 Corp,106.56299999999999,106.835,106.699,1.75,09/12/2025,10.072000000000001,5.13018,2304.0,,540.1669999999999,Capital Goods,4.804119999999999,1.45133,,,,84.0526,0.01219349315014179,106.69900000000001,1.3318639083029834e-14
2000,AU499049 Corp,107.53299999999999,107.839,107.686,1.875,01/19/2026,10.072000000000001,5.13018,2304.0,,540.1669999999999,Capital Goods,4.804119999999999,1.45133,,,,84.0526,0.011013327605203028,107.686,0.0
2001,AU499049 Corp,107.507,107.833,107.67,1.875,01/19/2026,10.072000000000001,5.13018,2304.0,,540.1669999999999,Capital Goods,4.804119999999999,1.45133,,,,84.0526,0.011063078346543343,107.67,0.0
2002,AU499049 Corp,107.476,107.913,107.6945,1.875,01/19/2026,10.072000000000001,5.13018,2304.0,,540.1669999999999,Capital Goods,4.804119999999999,1.45133,,,,84.0526,0.010986901466113804,107.6945,0.0
2003,AU499049 Corp,107.461,107.898,107.6795,1.875,01/19/2026,10.072000000000001,5.13018,2304.0,,540.1669999999999,Capital Goods,4.804119999999999,1.45133,,,,84.0526,0.011033537674763469,107.67949999999999,1.3197363207669058e-14
2004,AU499049 Corp,107.479,107.84,107.6595,1.875,01/19/2026,10.072000000000001,5.13018,2304.0,,540.1669999999999,Capital Goods,4.804119999999999,1.45133,,,,84.0526,0.011095732539596224,107.65949999999998,1.3199814893439041e-14
2005,AU499049 Corp,107.448,107.84700000000001,107.6475,1.875,01/19/2026,10.072000000000001,5.13018,2304.0,,540.1669999999999,Capital Goods,4.804119999999999,1.45133,,,,84.0526,0.011133056731982631,107.64750000000002,2.640257268436704e-14
2006,ZO729869 Corp,104.60799999999999,104.98299999999999,104.7955,5.875,09/30/2026,,,,,,Technology,,,,,,,0.07975746443926075,104.7955,0.0
2007,ZO729869 Corp,104.609,104.984,104.7965,5.875,09/30/2026,,,,,,Technology,,,,,,,0.07975452445913264,104.79649999999998,1.3560428750198723e-14
2008,ZO729869 Corp,104.611,104.986,104.7985,5.875,09/30/2026,,,,,,Technology,,,,,,,0.07974864462469536,104.79850000000002,1.3560169959686449e-14
2009,ZQ820232 Corp,103.63600000000001,104.177,103.9065,0.875,12/05/2026,16.4303,4.35565,681.0,,279.18,Communications,14.0069,1.57692,,,,73.6273,0.009286574220628644,103.90650000000001,1.3676579150680664e-14
2010,ZQ820232 Corp,103.54,104.08,103.81,0.875,12/05/2026,16.4303,4.35565,681.0,,279.18,Communications,14.0069,1.57692,,,,73.6273,0.009546695144886813,103.81000000166995,1.6086561596116153e-09
2011,ZQ820232 Corp,103.62700000000001,104.167,103.897,0.875,12/05/2026,16.4303,4.35565,681.0,,279.18,Communications,14.0069,1.57692,,,,73.6273,0.009312167125819395,103.897,0.0
2012,ZQ820232 Corp,103.491,104.03,103.7605,0.875,12/05/2026,16.4303,4.35565,681.0,,279.18,Communications,14.0069,1.57692,,,,73.6273,0.00968025511477744,103.76050000167571,1.6149840896171373e-09
2013,ZQ820232 Corp,103.48700000000001,104.02600000000001,103.7565,0.875,12/05/2026,16.4303,4.35565,681.0,,279.18,Communications,14.0069,1.57692,,,,73.6273,0.009691051696587759,103.75650000167607,1.61538875894529e-09
2014,AR597129 Corp,103.39399999999999,103.431,103.4125,0.375,03/27/2025,11.2026,,,,731.2130000000001,Supranational,11.1483,,27.6,6.9,,87.9694,0.0,102.97022816819346,0.4276773424939311
2015,AR597129 Corp,103.34700000000001,103.427,103.387,0.375,03/27/2025,11.2026,,,,731.2130000000001,Supranational,11.1483,,27.6,6.9,,87.9694,0.0,102.97022816819346,0.4031182177706506
2016,AR597129 Corp,103.337,103.486,103.4115,0.375,03/27/2025,11.2026,,,,731.2130000000001,Supranational,11.1483,,27.6,6.9,,87.9694,0.0,102.97022816819346,0.426714467739609
2017,AR597129 Corp,103.34700000000001,103.46700000000001,103.40700000000001,0.375,03/27/2025,11.2026,,,,731.2130000000001,Supranational,11.1483,,27.6,6.9,,87.9694,0.0,102.97022816819346,0.4223813008853876
2018,AR597129 Corp,103.389,103.426,103.4075,0.375,03/27/2025,11.2026,,,,731.2130000000001,Supranational,11.1483,,27.6,6.9,,87.9694,0.0,102.97022816819346,0.42286278249308895
2019,AR597129 Corp,103.382,103.419,103.4005,0.375,03/27/2025,11.2026,,,,731.2130000000001,Supranational,11.1483,,27.6,6.9,,87.9694,0.0,102.97022816819346,0.4161216162460878
2020,EK952018 Corp,104.898,104.977,104.9375,0.75,06/09/2025,11.2026,,,,731.2130000000001,Supranational,11.1483,,27.6,6.9,,87.9694,0.0,104.48155534668996,0.43449162912213585
2021,EK952018 Corp,104.959,105.079,105.01899999999999,0.75,06/09/2025,11.2026,,,,731.2130000000001,Supranational,11.1483,,27.6,6.9,,87.9694,0.0,104.48155534668996,0.5117594466811078
2022,EK952018 Corp,105.01,105.05,105.03,0.75,06/09/2025,11.2026,,,,731.2130000000001,Supranational,11.1483,,27.6,6.9,,87.9694,0.0,104.48155534668996,0.522179047234164
2023,EK952018 Corp,104.959,105.074,105.0165,0.75,06/09/2025,11.2026,,,,731.2130000000001,Supranational,11.1483,,27.6,6.9,,87.9694,0.0,104.48155534668996,0.5093910512253168
2024,EK952018 Corp,104.99600000000001,105.035,105.0155,0.75,06/09/2025,11.2026,,,,731.2130000000001,Supranational,11.1483,,27.6,6.9,,87.9694,0.0,104.48155534668996,0.5084436614690634
2025,LW284765 Corp,104.10600000000001,104.206,104.156,0.375,06/08/2026,11.2026,,,,731.2130000000001,Supranational,11.1483,,27.6,6.9,,87.9694,0.0,103.73260237940649,0.40650334171196983
2026,LW284765 Corp,104.212,104.346,104.279,0.375,06/08/2026,11.2026,,,,731.2130000000001,Supranational,11.1483,,27.6,6.9,,87.9694,0.0,103.73260237940649,0.5239766593403367
2027,LW284765 Corp,104.16799999999999,104.369,104.2685,0.375,06/08/2026,11.2026,,,,731.2130000000001,Supranational,11.1483,,27.6,6.9,,87.9694,0.0,103.73260237940649,0.5139592691882173
2028,LW284765 Corp,104.212,104.206,104.209,0.375,06/08/2026,11.2026,,,,731.2130000000001,Supranational,11.1483,,27.6,6.9,,87.9694,0.0,103.73260237940649,0.45715592760079893
2029,LW284765 Corp,104.22,104.37200000000001,104.296,0.375,06/08/2026,11.2026,,,,731.2130000000001,Supranational,11.1483,,27.6,6.9,,87.9694,0.0,103.73260237940649,0.5401910146060441
2030,LW284765 Corp,104.13600000000001,104.337,104.2365,0.375,06/08/2026,11.2026,,,,731.2130000000001,Supranational,11.1483,,27.6,6.9,,87.9694,0.0,103.73260237940649,0.4834176325888916
2031,LW284765 Corp,103.979,104.729,104.354,0.375,06/08/2026,11.2026,,,,731.2130000000001,Supranational,11.1483,,27.6,6.9,,87.9694,0.0,103.73260237940649,0.5954708210452043
2032,QZ468063 Corp,155.502,157.422,156.46200000000002,0.1875,09/15/2021,49.0096,,164.571,,88.6859,REITs,48.5295,6.6661600000000005,,,,46.2912,0.0,100.20631818610408,35.954852816591846
2033,AM137738 Corp,99.40799999999999,103.40799999999999,101.40799999999999,1.7,10/26/2026,49.0096,,164.571,,88.6859,REITs,48.5295,6.6661600000000005,,,,46.2912,0.02914121310681684,101.40799999999999,0.0
2034,AM137738 Corp,104.191,107.191,105.691,1.7,10/26/2026,49.0096,,164.571,,88.6859,REITs,48.5295,6.6661600000000005,,,,46.2912,0.0173297037838037,105.69099999852303,1.397447997573199e-09
2035,AM137738 Corp,99.40899999999999,103.40899999999999,101.40899999999999,1.7,10/26/2026,49.0096,,164.571,,88.6859,REITs,48.5295,6.6661600000000005,,,,46.2912,0.029138373151985954,101.40899999999996,2.8026811654196383e-14
2036,AM137738 Corp,104.178,107.178,105.678,1.7,10/26/2026,49.0096,,164.571,,88.6859,REITs,48.5295,6.6661600000000005,,,,46.2912,0.017364533481971096,105.67799999852816,1.3927519764834562e-09
2037,AM137738 Corp,104.175,107.175,105.675,1.7,10/26/2026,49.0096,,164.571,,88.6859,REITs,48.5295,6.6661600000000005,,,,46.2912,0.017372571951316813,105.67499999852939,1.391635013203387e-09
2038,AM137738 Corp,104.14200000000001,107.14200000000001,105.64200000000001,1.7,10/26/2026,49.0096,,164.571,,88.6859,REITs,48.5295,6.6661600000000005,,,,46.2912,0.017461016079598442,105.64199999854259,1.3795863643503264e-09
2039,AM137738 Corp,104.139,107.139,105.639,1.7,10/26/2026,49.0096,,164.571,,88.6859,REITs,48.5295,6.6661600000000005,,,,46.2912,0.017469058361562803,105.6389999985439,1.3783744805786293e-09
2040,AN790072 Corp,99.5,100.0,99.75,1.865,06/13/2022,6.26536,5.64412,1944.0,,681.538,Consumer Non-Cyclical,-31.2156,0.9062049999999999,,,,68.0506,0.03491111589032714,99.75,0.0
2041,AN790072 Corp,99.512,99.896,99.704,1.865,06/13/2022,6.26536,5.64412,1944.0,,681.538,Consumer Non-Cyclical,-31.2156,0.9062049999999999,,,,68.0506,0.03566360466562257,99.704,0.0
2042,AN790072 Corp,99.516,99.896,99.706,1.865,06/13/2022,6.26536,5.64412,1944.0,,681.538,Consumer Non-Cyclical,-31.2156,0.9062049999999999,,,,68.0506,0.035630887762348684,99.706,0.0
2043,EK637099 Corp,95.9,96.65,96.275,3.58,02/07/2025,6.26536,5.64412,1944.0,,681.538,Consumer Non-Cyclical,-31.2156,0.9062049999999999,,,,68.0506,0.07816228141401527,96.27500000000005,4.428207130159025e-14
2044,EK637099 Corp,95.71799999999999,97.137,96.4275,3.58,02/07/2025,6.26536,5.64412,1944.0,,681.538,Consumer Non-Cyclical,-31.2156,0.9062049999999999,,,,68.0506,0.07747786538556836,96.42750000000002,2.9474692831820807e-14
2045,EK637099 Corp,93.98200000000001,97.368,95.675,3.58,02/07/2025,6.26536,5.64412,1944.0,,681.538,Consumer Non-Cyclical,-31.2156,0.9062049999999999,,,,68.0506,0.08086918491393497,95.67500000000004,4.45597743878819e-14
2046,BN067267 Corp,104.10700000000001,105.25299999999999,104.68,6.625,01/15/2026,6.26536,5.64412,1944.0,,681.538,Consumer Non-Cyclical,-31.2156,0.9062049999999999,,,,68.0506,0.08811099511934173,104.68000000001933,1.8462707692658316e-11
2047,BN067267 Corp,104.126,105.24600000000001,104.686,6.625,01/15/2026,6.26536,5.64412,1944.0,,681.538,Consumer Non-Cyclical,-31.2156,0.9062049999999999,,,,68.0506,0.08809044087057695,104.68600000001935,1.84752242586305e-11
2048,BN067267 Corp,104.134,105.25299999999999,104.6935,6.625,01/15/2026,6.26536,5.64412,1944.0,,681.538,Consumer Non-Cyclical,-31.2156,0.9062049999999999,,,,68.0506,0.08806475039768015,104.69350000001954,1.866393351392661e-11
2049,EK414703 Corp,95.36,96.926,96.14299999999999,4.048,08/05/2026,6.26536,5.64412,1944.0,,681.538,Consumer Non-Cyclical,-31.2156,0.9062049999999999,,,,68.0506,0.08279114771909855,96.14299999999999,0.0
2050,EK414703 Corp,95.796,96.926,96.361,4.048,08/05/2026,6.26536,5.64412,1944.0,,681.538,Consumer Non-Cyclical,-31.2156,0.9062049999999999,,,,68.0506,0.08197542049599768,96.361,0.0
2051,EK414703 Corp,95.36399999999999,96.92200000000001,96.14299999999999,4.048,08/05/2026,6.26536,5.64412,1944.0,,681.538,Consumer Non-Cyclical,-31.2156,0.9062049999999999,,,,68.0506,0.08279114771909855,96.14299999999999,0.0
2052,EK414703 Corp,95.37200000000001,96.929,96.1505,4.048,08/05/2026,6.26536,5.64412,1944.0,,681.538,Consumer Non-Cyclical,-31.2156,0.9062049999999999,,,,68.0506,0.08276303886863139,96.15049999999998,1.477980324096287e-14
2053,EK414703 Corp,95.79799999999999,97.155,96.4765,4.048,08/05/2026,6.26536,5.64412,1944.0,,681.538,Consumer Non-Cyclical,-31.2156,0.9062049999999999,,,,68.0506,0.08154432479206816,96.4765,0.0
2054,AS180426 Corp,108.473,108.677,108.575,2.0,04/17/2026,43.7115,11.6373,192.507,,90.9736,REITs,43.6904,16.8514,,,,41.8268,0.010153715730341939,108.57499999999999,1.3088514589179834e-14
2055,AS180426 Corp,108.324,108.80799999999999,108.566,2.0,04/17/2026,43.7115,11.6373,192.507,,90.9736,REITs,43.6904,16.8514,,,,41.8268,0.01018144650444532,108.56599999999997,2.6179199224807035e-14
2056,AS180426 Corp,107.956,108.705,108.3305,2.0,04/17/2026,43.7115,11.6373,192.507,,90.9736,REITs,43.6904,16.8514,,,,41.8268,0.010908138420783534,108.33049999999999,1.3118055132397618e-14
2057,AS180426 Corp,108.31700000000001,108.801,108.559,2.0,04/17/2026,43.7115,11.6373,192.507,,90.9736,REITs,43.6904,16.8514,,,,41.8268,0.010203016961307905,108.559,0.0
2058,AS180426 Corp,108.38600000000001,108.689,108.5375,2.0,04/17/2026,43.7115,11.6373,192.507,,90.9736,REITs,43.6904,16.8514,,,,41.8268,0.010269280445896,108.5375,0.0
2059,AS180426 Corp,108.435,108.64,108.5375,2.0,04/17/2026,43.7115,11.6373,192.507,,90.9736,REITs,43.6904,16.8514,,,,41.8268,0.010269280445896,108.5375,0.0
2060,AS180426 Corp,108.43,108.63799999999999,108.53399999999999,2.0,04/17/2026,43.7115,11.6373,192.507,,90.9736,REITs,43.6904,16.8514,,,,41.8268,0.010280069148455305,108.53399999999998,1.30934589301067e-14
2061,AT638159 Corp,102.0,102.488,102.244,4.125,08/01/2025,2.86306,7.8502,619.5,,2666.23,Electric,-2.2690099999999997,1.57897,,,,93.5069,0.06030722544858814,102.24400000000003,2.7797924015496274e-14
2062,BN024935 Corp,102.271,103.08200000000001,102.6765,2.75,01/01/2026,2.86306,7.8502,619.5,,2666.23,Electric,-2.2690099999999997,1.57897,,,,93.5069,0.04038188838575025,102.6765,0.0
2063,ZR700490 Corp,101.449,101.853,101.65100000000001,0.375,06/27/2025,30.936,1.83345,2235.9,,59.6857,Consumer Cyclical,19.3162,-2.45305,,,,36.6715,0.005353091048244068,101.651,1.3980044185696159e-14
2064,ZR700490 Corp,101.506,102.006,101.756,0.375,06/27/2025,30.936,1.83345,2235.9,,59.6857,Consumer Cyclical,19.3162,-2.45305,,,,36.6715,0.004923878429148983,101.756,0.0
2065,ZR700490 Corp,101.399,101.764,101.5815,0.375,06/27/2025,30.936,1.83345,2235.9,,59.6857,Consumer Cyclical,19.3162,-2.45305,,,,36.6715,0.005637492461995041,101.5815,0.0
2066,ZR700490 Corp,101.44200000000001,101.84899999999999,101.6455,0.375,06/27/2025,30.936,1.83345,2235.9,,59.6857,Consumer Cyclical,19.3162,-2.45305,,,,36.6715,0.005375588815713735,101.64549999999998,1.3980800640659945e-14
2067,ZR700490 Corp,101.43799999999999,101.84299999999999,101.6405,0.375,06/27/2025,30.936,1.83345,2235.9,,59.6857,Consumer Cyclical,19.3162,-2.45305,,,,36.6715,0.005396042646224981,101.64050000000003,2.7962976796064567e-14
2068,ZR700490 Corp,101.42399999999999,101.82700000000001,101.6255,0.375,06/27/2025,30.936,1.83345,2235.9,,59.6857,Consumer Cyclical,19.3162,-2.45305,,,,36.6715,0.005457411651751904,101.62549999999999,1.3983552076203318e-14
2069,BJ570692 Corp,111.766,112.02,111.89299999999999,2.5,08/27/2026,30.936,1.83345,2235.9,,59.6857,Consumer Cyclical,19.3162,-2.45305,,,,36.6715,0.013177058582269937,111.89299999995626,3.907912019400371e-11
2070,BJ570692 Corp,111.76799999999999,112.02,111.89399999999999,2.5,08/27/2026,30.936,1.83345,2235.9,,59.6857,Consumer Cyclical,19.3162,-2.45305,,,,36.6715,0.013174541458241287,111.894,1.2700283049316323e-14
2071,BJ570692 Corp,111.802,112.34,112.071,2.5,08/27/2026,30.936,1.83345,2235.9,,59.6857,Consumer Cyclical,19.3162,-2.45305,,,,36.6715,0.012729492090299412,112.071,0.0
2072,BJ570692 Corp,111.69,111.99600000000001,111.843,2.5,08/27/2026,30.936,1.83345,2235.9,,59.6857,Consumer Cyclical,19.3162,-2.45305,,,,36.6715,0.013302953833162823,111.84299999999998,2.5412148664113096e-14
2073,BJ570692 Corp,111.64399999999999,111.98100000000001,111.8125,2.5,08/27/2026,30.936,1.83345,2235.9,,59.6857,Consumer Cyclical,19.3162,-2.45305,,,,36.6715,0.01337978756731635,111.81250000000001,1.2709540270722866e-14
2074,BJ570692 Corp,111.75200000000001,112.006,111.879,2.5,08/27/2026,30.936,1.83345,2235.9,,59.6857,Consumer Cyclical,19.3162,-2.45305,,,,36.6715,0.013212301532381272,111.87899999996586,3.05228719246958e-11
2075,BJ570692 Corp,111.73100000000001,112.006,111.8685,2.5,08/27/2026,30.936,1.83345,2235.9,,59.6857,Consumer Cyclical,19.3162,-2.45305,,,,36.6715,0.013238737684567868,111.86849999997258,2.4504430421096793e-11
2076,AT681251 Corp,100.0,101.5,100.75,6.0,07/24/2022,16.4329,7.73687,43.4218,,272.483,Other Industrial,2.44159,1.7080000000000002,,,,66.283,0.08284465859289197,100.75000000000001,1.4105066714840699e-14
2077,BP962757 Corp,100.399,101.295,100.847,3.875,04/15/2026,22.2389,,-427.8,,228.55200000000002,Consumer Non-Cyclical,-55.1809,-4.98388,,,,67.8785,0.06324959500976851,100.847,0.0
2078,BP962757 Corp,100.399,101.296,100.8475,3.875,04/15/2026,22.2389,,-427.8,,228.55200000000002,Consumer Non-Cyclical,-55.1809,-4.98388,,,,67.8785,0.06324784912685442,100.8475,0.0
2079,BP962757 Corp,100.65799999999999,101.15799999999999,100.90799999999999,3.875,04/15/2026,22.2389,,-427.8,,228.55200000000002,Consumer Non-Cyclical,-55.1809,-4.98388,,,,67.8785,0.0630366870769252,100.90799999999999,0.0
